Sample,Time,Device,X,Y,Z,qW,qX,qY,qZ,aX,aY,aZ
1670,13:13:53.6082,H,-1.469889,1.018944,-1.187123,-0.999821,0.009971215,-0.006970901,-0.01449049,358.8459,0.7822893,1.65279
1670,13:13:53.6082,T,-1.480388,0.8166695,-1.375608,0.07943036,-0.9959891,-0.01392832,0.03876362,350.9589,184.6132,178.0327
1671,13:13:53.6192,H,-1.469843,1.0189,-1.187169,-0.9998176,0.009747538,-0.007338402,-0.01469298,358.8708,0.8245423,1.675752
1671,13:13:53.6192,T,-1.480469,0.816678,-1.375646,0.07917424,-0.9959954,-0.01391227,0.03912863,350.9889,184.6546,178.0325
1672,13:13:53.6297,H,-1.469753,1.018885,-1.187214,-0.9998111,0.009660062,-0.007780263,-0.01496446,358.8798,0.8750202,1.706443
1672,13:13:53.6297,T,-1.479912,0.8163515,-1.375297,0.07885978,-0.9960084,-0.0137078,0.03950366,351.0248,184.6953,178.0543
1673,13:13:53.6407,H,-1.469685,1.018853,-1.187256,-0.9998055,0.009595391,-0.008171449,-0.01517287,358.8864,0.9197268,1.729949
1673,13:13:53.6407,T,-1.479984,0.8163601,-1.375329,0.07875115,-0.9960018,-0.01364515,0.03990654,351.0378,184.741,178.0584
1674,13:13:53.6516,H,-1.469687,1.018845,-1.187242,-0.9997984,0.009580591,-0.008541847,-0.01544527,358.8872,0.9618961,1.760772
1674,13:13:53.6516,T,-1.480186,0.8162925,-1.375409,0.07882094,-0.9959837,-0.01369094,0.04020378,351.0305,184.776,178.0501
1675,13:13:53.6626,H,-1.469601,1.018873,-1.187218,-0.9997942,0.00959214,-0.008777466,-0.01557523,358.8853,0.9887325,1.775394
1675,13:13:53.6636,T,-1.480271,0.816292,-1.375444,0.07878549,-0.9959763,-0.0135855,0.0404924,351.0347,184.8084,178.0598
1676,13:13:53.6746,H,-1.469575,1.018897,-1.187259,-0.9997926,0.00964841,-0.009039608,-0.01548813,358.8785,1.018773,1.765064
1676,13:13:53.6746,T,-1.479838,0.8161724,-1.375282,0.078768,-0.9959753,-0.01341275,0.04060724,351.0361,184.8201,178.0789
1677,13:13:53.6855,H,-1.469462,1.018853,-1.187229,-0.9997933,0.009607003,-0.009246115,-0.01535014,358.883,1.042665,1.749058
1677,13:13:53.6855,T,-1.479876,0.8161659,-1.375309,0.07858143,-0.9959853,-0.0132967,0.0407618,351.0572,184.8364,178.0918
1678,13:13:53.6965,H,-1.469414,1.018866,-1.187215,-0.9997942,0.009687703,-0.009332431,-0.01518376,358.8738,1.052604,1.729809
1678,13:13:53.6965,T,-1.47943,0.8159125,-1.374941,0.0782763,-0.9960026,-0.01325517,0.04093799,351.0924,184.8556,178.0966
1679,13:13:53.7075,H,-1.46934,1.018855,-1.187154,-0.9997962,0.009749015,-0.009387476,-0.0149823,358.8669,1.059036,1.706594
1679,13:13:53.7075,T,-1.479917,0.816052,-1.375228,0.07838407,-0.9959942,-0.01332133,0.04091687,351.0803,184.854,178.0886
1680,13:13:53.7185,H,-1.469329,1.018872,-1.187109,-0.9997997,0.009729963,-0.009345937,-0.0147856,358.8694,1.05453,1.684116
1680,13:13:53.7185,T,-1.479935,0.8160888,-1.375241,0.07865781,-0.9959802,-0.01340163,0.04070363,351.0489,184.8308,178.0798
1681,13:13:53.7294,H,-1.46928,1.01891,-1.187112,-0.9998042,0.009689148,-0.00920204,-0.01459705,358.8745,1.03832,1.662708
1681,13:13:53.7294,T,-1.48012,0.8161472,-1.375281,0.07875815,-0.9959694,-0.01345157,0.04075778,351.0377,184.8378,178.0731
1682,13:13:53.7404,H,-1.469307,1.018873,-1.187109,-0.9998072,0.009761746,-0.009005956,-0.01446331,358.8666,1.015881,1.647529
1682,13:13:53.7404,T,-1.480169,0.816166,-1.37528,0.07879636,-0.9959697,-0.01347758,0.04066719,351.0332,184.8277,178.0707
1683,13:13:53.7524,H,-1.469354,1.018877,-1.18706,-0.9998111,0.009791695,-0.008779784,-0.01431775,358.8637,0.9900778,1.631073
1683,13:13:53.7524,T,-1.479455,0.81585,-1.374986,0.07880534,-0.9959702,-0.01340774,0.04066169,351.0319,184.8264,178.0788
1684,13:13:53.7633,H,-1.469362,1.018889,-1.187015,-0.9998122,0.009825696,-0.008653977,-0.01428792,358.86,0.9756394,1.627765
1684,13:13:53.7633,T,-1.479463,0.8158408,-1.375001,0.07870933,-0.9959812,-0.01337826,0.04058705,351.0426,184.8173,178.0833
1685,13:13:53.7743,H,-1.469396,1.018897,-1.18697,-0.9998143,0.009791972,-0.008434096,-0.01429825,358.8642,0.9504834,1.62923
1685,13:13:53.7743,T,-1.47961,0.8159028,-1.375044,0.0787643,-0.9959779,-0.01338605,0.04055803,351.0363,184.8141,178.0824
1686,13:13:53.7853,H,-1.469422,1.018872,-1.186918,-0.9998176,0.009734398,-0.008308966,-0.01418268,358.8712,0.9363663,1.616178
1686,13:13:53.7853,T,-1.479923,0.8159542,-1.375157,0.07880563,-0.9959818,-0.01340552,0.04037705,351.0313,184.7935,178.0816
